,wav_id,sentences,상황,1번 감정,2번 감정,3번 감정,4번 감정,5번 감정,emotion,label
181,5fbdda8a576e9378b67ad2cb,곰팡이 제거제를 사용해봤는데도 없어지지를 않아.,angry,disgust,sadness,neutral,sadness,sadness,sad,2
182,5fb384d30fb0f33aa31ca290,그래. 욕 안할게.,angry,neutral,neutral,neutral,neutral,neutral,neutral,0
183,5f6fcc29111dfd48d40fd31c,그런 것 같아. 우리 집 화장실은 환풍 될 만한 그런 것이 없어.,angry,neutral,angry,sadness,disgust,sadness,sad,2
184,5f681b90d338b948c4e682ef,함께 달리는 크루가 있어서 내가 지치고 힘들때 큰 힘이 되어주고 있어.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
185,5fbc8405576e9378b67ace36,그 친구한테 뭐라고 말하고 싶지만 내가 한 선택이니까 뭐라고 말 못하는 상황이야.,sadness,neutral,sadness,neutral,neutral,sadness,neutral,0
186,5fbe2d91cb503578af9eed5a,"빨리 버려야겠다. 어우, 역겨워.",disgust,sadness,disgust,disgust,angry,neutral,disgust,4
187,5f8cdcadf8fac448cc0a784f,음식물을 쓰레기통에 잘못 섞여 들어간 것 같아.,disgust,neutral,disgust,disgust,disgust,sadness,disgust,4
188,5f616bbb54b2361621284b78,"에휴, 힘들어도 어떻게 해. 내가 음식물 쓰레기를 버린게 문제지. 얼른 청소를 해야겠어.",disgust,disgust,disgust,disgust,disgust,sadness,disgust,4
189,5fb8e4ca576e9378b67ac4ac,응. 맨날 연습했어.,happiness,happiness,neutral,happiness,neutral,neutral,neutral,0
190,5f7157129e04b149046cbf72,나 어제 자다가 깜짝 놀라서 깼어.,surprise,surprise,surprise,surprise,fear,fear,surprise,6
191,5f97ed159e04b149046ce055,선수는 아니지만 내가 달리는 운동을 너무 좋아해서 마라톤 대회에 나가고 있어.,happiness,neutral,happiness,happiness,happiness,neutral,happy,1
192,5f68bfcd111dfd48d40fcd50,시간이 지나면 떨어졌던 주식도 오를 날이 있겠지?,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
193,5f3d4c8f8a3c1005aa97ca13,맞아. 사람은 밖에 나가서 활동을 해야되거든. 안그러니까 이렇게 지치고 힘들지.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
194,5fb9e116cb503578af9edf23,지금은 괜찮아.,surprise,happiness,neutral,neutral,neutral,neutral,neutral,0
195,5f6acd96f8fac448cc0a5d9f,드디어 구매한 노트북이 도착했어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
196,5fba15e74c55eb78bd7ce18a,야. 왜 또 얘기가 그렇게 돼?,neutral,fear,neutral,neutral,neutral,disgust,neutral,0
197,5f8af64b111dfd48d40fe796,음악 좀 추천해줄래?,sadness,neutral,happiness,sadness,neutral,neutral,neutral,0
198,5f6ffc439e04b149046cbe9a,너가 추천한 곳이니까 믿을만 할 거 같아. 친구랑 잘 다녀올게.,neutral,neutral,happiness,happiness,happiness,neutral,happy,1
199,5f8d0333d338b948c4e6a1e5,알았어. 화 내지마. 금방 갖다 버릴게.,disgust,sadness,angry,sadness,disgust,sadness,sad,2
200,5f601410b878131628349bb2,아까 해피랑 산책하다 정말 깜짝 놀랐어.,surprise,surprise,surprise,surprise,sadness,sadness,surprise,6
201,5fbddb05cb503578af9eeba0,그건 아닌 거 같애. 그냥 큰 소리로 싸운 정도?,neutral,sadness,neutral,neutral,sadness,sadness,sad,2
202,5f620da33bd6941613f6d595,당연하지. 아주 비싼 향수거든.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
203,5fbc47334c55eb78bd7ce730,그래 당장 문을 열어야겠어.,angry,neutral,neutral,angry,neutral,neutral,neutral,0
204,5f673ac9f8fac448cc0a5a2a,그런 놈은 욕을 처먹을려고 그런 짓을 하는 거라고.,angry,disgust,angry,angry,angry,angry,angry,3
205,5f61d91cb878131628349d0d,내일 비 소식이 있어? 비가 많이 온대? 사무실에는 우산이 없어.,neutral,sadness,angry,sadness,neutral,sadness,sad,2
206,5fbdb2cb576e9378b67ad147,완전 별로였지. 중국집 사장님한테 환불해달라고 했다니까?,disgust,happiness,sadness,disgust,angry,angry,angry,3
207,5f62c04c2e23c7161accd4e9,환절기라서 비염빼고는 괜찮아.,neutral,neutral,happiness,sadness,disgust,sadness,sad,2
208,5f70a497111dfd48d40fd3fa,강남역에서 만나기로 했어.,neutral,neutral,happiness,sadness,neutral,neutral,neutral,0
209,5f620b253bd6941613f6d58b,그런 음악도 있었어? 좀 들려줘.,sadness,surprise,sadness,sadness,sadness,sadness,sad,2
210,5f97fc8bd338b948c4e6ac9d,나 아까 해피랑 산책하다 정말 깜짝 놀랐어.,surprise,surprise,surprise,surprise,disgust,surprise,surprise,6
211,5f40a6569dd513131eacec37,방 안에 고약한 냄새가 가득하고 날파리가 생겨서 얼른 쓰레기를 묶어서 버려야해.,disgust,neutral,disgust,disgust,disgust,disgust,disgust,4
212,5f883b32f8fac448cc0a7154,그니깐. 다음부턴 확실하게 조치를 취해줘야 되겠어. 나도 사과 받고.,disgust,disgust,angry,angry,angry,angry,angry,3
213,5f85bd29111dfd48d40fdf7e,너는 안 당해봐서 몰라. 다른 직원들한테는 친절하게 하는데 나한테만 자꾸 뭐라고 하니까 화가 나서 그래.,angry,disgust,angry,angry,angry,angry,angry,3
214,5f780f74d338b948c4e68c24,휴가를 냈는데 태풍에 장마가 겹쳐가지고 밖에 나갈 수가 없어.,angry,sadness,angry,sadness,sadness,sadness,sad,2
215,5f5ccadc3bd6941613f6d194,우리 집 쓰레기통에서 정말 고약시런 냄새가 나기 시작했어!,disgust,disgust,disgust,disgust,disgust,sadness,disgust,4
216,5f40bcdf9dd513131eaced6c,나 요즘 주식을 시작했는데.,sadness,neutral,neutral,sadness,sadness,sadness,sad,2
217,5f6e9123f8fac448cc0a6095,그런데 내가 샀던 때보다 많이 빠졌어.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
218,5fbcc7e2576e9378b67ad06c,응 오늘 날씨 굉장히 좋았지.,neutral,neutral,sadness,neutral,happiness,neutral,neutral,0
219,5f6300f9b878131628349e83,완전히 끝났어. 속이 너무 시원해. 그동안 고생을 많이했거든.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
220,5fb895cccb503578af9edbf0,아니 꼭 그런 건 아니지.,neutral,angry,angry,neutral,neutral,angry,angry,3
221,5f6bec3ed338b948c4e686c0,방향제로 처리하면 냄새가 더 이상해지지 않을까?,disgust,fear,disgust,disgust,disgust,disgust,disgust,4
222,5f867239111dfd48d40fe082,코로나때문에 재택근무를 시작하면서 집안에만 있으니까 마음이 울적해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
223,5f8ec255f8fac448cc0a7b01,너의 말대로 오랜만에 여행을 다녀오는 것도 좋을 것 같애. 생각 한번 해볼게.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
224,5f62bcaa2e23c7161accd4d0,그거 써야될 거 같애 아무래도.,angry,neutral,angry,sadness,disgust,neutral,neutral,0
225,5f6b40f3d338b948c4e6864e,친구가 같이 하자고 연락이 왔더라고.,sadness,neutral,sadness,sadness,sadness,sadness,sad,2
226,5f688f90d338b948c4e68365,나 주식 시작했는데 정말 답답해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
227,5f62f1b954b2361621284cf2,왜요. 보고싶어요.,angry,neutral,happiness,sadness,sadness,sadness,sad,2
228,5f8085bdd338b948c4e68f02,유명한 인플루언서가 이벤트를 하더라고.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
229,5f90cb8d9e04b149046cdaf5,무서워 죽겠어. 왜 안 무섭겠어.,fear,fear,fear,fear,fear,fear,fear,5
230,5fb3872948cdda3a922e4f9e,코로나 백신 관련해가지고 바이오 주식이 핫하다고 해서 바이오 주식을 들고 있었어.,sadness,neutral,neutral,neutral,neutral,neutral,neutral,0
231,5fb4b472576e9378b67abff2,고마워. 나도 기분이 너무 좋아.,happiness,happiness,neutral,happiness,happiness,happiness,happy,1
232,5fb87bad576e9378b67ac22a,그래. 참아야겠다.,angry,sadness,neutral,neutral,sadness,sadness,sad,2
233,5f8a5797d338b948c4e69d81,그런 것 같기도 하고 잘 모르겠더라.,neutral,neutral,fear,sadness,neutral,neutral,neutral,0
234,5fbc830644697678c497b9e2,아니 지금 너 누구 편 드는거야?,angry,surprise,fear,surprise,happiness,angry,surprise,6
235,5fbb6453cb503578af9ee472,"와, 자장면에서 벌레 나왔다?",disgust,surprise,surprise,surprise,neutral,disgust,surprise,6
236,5fb4b1e344697678c497ab2d,좋은 생각이야. 스트레칭이라도 해야겠어.,sadness,happiness,sadness,neutral,neutral,neutral,neutral,0
237,5f8d6d8a9e04b149046cd635,프로젝트를 진행하느라고 한동안 친구들을 못 만났는데 이번 기회에 만나봐야겠어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
238,5fb343740fb0f33aa31ca1d7,그건 잘 모르겠어.,neutral,neutral,neutral,neutral,happiness,neutral,neutral,0
239,5f694499d338b948c4e68425,돈이 없거든.,happiness,sadness,happiness,sadness,disgust,sadness,sad,2
240,5f8ed447f8fac448cc0a7b22,내가 쓰레기통에 버린 음식물 쓰레기가 상해서 냄새가 나는 거야.,disgust,disgust,disgust,disgust,disgust,sadness,disgust,4
241,5f68c091f8fac448cc0a5b83,한동안 만나지 못한 친구를 만나는 것도 생각해 봐야겠어.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
242,5f6d3f8d111dfd48d40fd13d,역에서 만나기로 했어.,neutral,neutral,happiness,happiness,happiness,happiness,happy,1
243,5f8a2b0f111dfd48d40fe6b1,맞아. 냄새가 너무 심해서 지금 버리려고 쓰레기 봉투에 넣어서 묶어놨어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
244,5f83b1a7f8fac448cc0a6a4c,나 너무 우울해.,sadness,neutral,sadness,sadness,sadness,sadness,sad,2
245,5f41d0509dd513131eaceeb6,노트북으로는 지금 구상하고 있는 만화를 만들 거야.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
246,5fb38188e3dcec421f835885,응. 너무 좋아.,happiness,neutral,neutral,neutral,happiness,neutral,neutral,0
247,5f866fda9e04b149046ccb8a,시간을 두고 지켜보다보면 떨어진 주식이 오를 날이 있겠지?,sadness,fear,sadness,sadness,sadness,sadness,sad,2
248,5fb9fd124c55eb78bd7ce123,나 너무 우울해.,sadness,sadness,disgust,sadness,neutral,sadness,sad,2
249,5fbb59c144697678c497b6d6,많이 힘들거다.,neutral,disgust,disgust,neutral,sadness,disgust,disgust,4
250,5f8a2fc3111dfd48d40fe6b8,너가 안 당해봐서 몰라. 다른 직원들한테는 친절한데 나한테만 자꾸 짜증이야.,angry,angry,angry,angry,angry,angry,angry,3
251,5fbb4de34c55eb78bd7ce4c8,나 우리 엘리베이터 안에 갇혔어.,fear,neutral,neutral,neutral,happiness,neutral,neutral,0
252,5f6bd570f8fac448cc0a5e56,그럼. 그건 남을 속이는 거잖아. 사람들이 정말 실망 많이 하더라고.,angry,disgust,angry,angry,angry,sadness,angry,3
253,5fba44c3576e9378b67ac8af,아니. 거기 막 조폭으로 보이는 사람들이 막 여럿이 모여가지고 막 싸우고 있더라고?,neutral,angry,angry,disgust,sadness,fear,angry,3
254,5f8ff61c9e04b149046cda03,나 엄청 가지고 싶었던 향수가 있었거든? 그거 주는 이벤트였어.,happiness,happiness,happiness,happiness,surprise,happiness,happy,1
255,5fb8acf3576e9378b67ac36d,며칠 전에 음식물 쓰레기를 버렸는데 그게 거기서 썩고있었나봐.,disgust,disgust,sadness,disgust,disgust,sadness,disgust,4
256,5fbc7cf544697678c497b9a5,조언해줘서 고마워.,happiness,happiness,neutral,neutral,happiness,neutral,neutral,0
257,5f5f839b2e23c7161accd232,비가 너무 많이 와서 짜증나.,angry,disgust,angry,angry,angry,angry,angry,3
258,5fba1e8b4c55eb78bd7ce1ec,나 너무 우울해.,sadness,sadness,sadness,neutral,neutral,sadness,sad,2
259,5f88f335f8fac448cc0a7262,구경도 못하게 바리케이트 쳐놨더라.,neutral,disgust,fear,angry,disgust,sadness,disgust,4
260,5f6a184b9e04b149046cba06,백오십만원짜리 노트북을 구입했는데 배송이 늦어져서 걱정하고 있었어.,happiness,neutral,happiness,happiness,happiness,neutral,happy,1
261,5f5c24e4b8781316283498bc,짭새가 우리 동네 왜 왔는지 모르겠어. 잠깐 구경갔다 왔네.,neutral,disgust,disgust,angry,disgust,neutral,disgust,4
262,5fbb9626cb503578af9ee5b2,경찰들 고생했어. 잘 돼야 될텐데.,neutral,sadness,neutral,neutral,happiness,neutral,neutral,0
263,5f5c3e8254b23616212847ae,어. 다행히 금방 잡아서 큰 일은 안났어.,surprise,neutral,surprise,sadness,surprise,surprise,surprise,6
264,5fbcc0244c55eb78bd7ce9f8,지인한테 추천받은게 좀 있어가지고. 들어갔어.,sadness,angry,neutral,neutral,happiness,neutral,neutral,0
265,5f8f82c1f8fac448cc0a7c68,단톡방에서 아는 지인이 주식을 추천해줘서 시작하게 되었어.,sadness,neutral,neutral,sadness,sadness,sadness,sad,2
266,5f793e3fd338b948c4e68d31,집 주변까지 물이 차올라서 밖으로 나갈수가 없어.,fear,fear,fear,sadness,fear,fear,fear,5
267,5f64b2509e04b149046cb4d2,억지로 하는 사과는 진정성이 없어.,angry,neutral,angry,sadness,angry,angry,angry,3
268,5f886d07f8fac448cc0a720b,프로젝트를 진행하느라고 친구들을 못 만났는데 오랜만에 만나볼 약속을 잡아야겠어. ,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
269,5f3fe6f19dd513131eace929,그렇지 않아도 지금 뜯었어. 그런데 상품은 아주 좋아! 너무 마음에 들어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
270,5fbe26a6576e9378b67ad404,그러게? 그럴 거 같애.,neutral,disgust,angry,neutral,sadness,neutral,neutral,0
271,5fb9e7dd576e9378b67ac669,쓰레기 냄새때문에 너무 속상해. 저걸 어떻게 치워야 할지 너무 고민이 돼.,disgust,neutral,disgust,neutral,neutral,sadness,neutral,0
272,5f8da6749e04b149046cd6b8,쓰레기를 버리다가 음식물이 섞여 들어갔나봐.,disgust,neutral,disgust,disgust,disgust,disgust,disgust,4
273,5f682b1c9e04b149046cb805,맞아. 밖에 나가서 활동해야 되는데 몸도 근질근질하고 죽겠어.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
274,5fb878cd4c55eb78bd7cdc4f,그런가? 난 기분이 좀 풀리는 것 같은데.,angry,surprise,angry,neutral,sadness,neutral,neutral,0
275,5f68c9799e04b149046cb8c6,목줄이 갑자기 끊어진 거 있지?,surprise,surprise,surprise,surprise,disgust,fear,surprise,6
276,5f9801299e04b149046ce0aa,우리 동네 짭새가 몰려와서 구경 갔다 왔어.,neutral,neutral,fear,angry,disgust,neutral,neutral,0
277,5f87bcf4d338b948c4e69943,내 선물 어떤 건지 보고 싶어? 그래. 나중에 꼭 보여줄게.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
278,5fb8996d44697678c497ae64,구급차가 왔길래 누가 다친 것 같더라고.,neutral,sadness,sadness,neutral,sadness,sadness,sad,2
279,5f925d5f111dfd48d40ff1a5,어. 환기가 안 돼서 아무래도 그런 것 같다는 생각이 든다.,angry,disgust,angry,sadness,disgust,neutral,disgust,4
280,5f77df72111dfd48d40fd569,내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨됐어!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
281,5f6180123bd6941613f6d53a,일년만에 휴간데.,angry,sadness,angry,sadness,sadness,sadness,sad,2
282,5f85bbcb111dfd48d40fdf6f,친구들과 약속 했지. 그건 내가 좀 빠르지.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
283,5f90cbd3111dfd48d40ff006,최종 발표를 오늘 마쳤으니까 이제 완전히 끝난거야! 너무 기분이 좋아!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
284,5f8e4c1c9e04b149046cd727,나 코로나 때문에 너무너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
285,5f707bac111dfd48d40fd398,나 오늘 짭새가 몰려오는 바람에 정말 깜짝 놀랐어!,neutral,neutral,surprise,angry,disgust,angry,angry,3
286,5f894cbbd338b948c4e69c03,내일 비 소식이 있어? 사무실에 우산 있어.,neutral,fear,happiness,sadness,neutral,happiness,happy,1
287,5f795261111dfd48d40fd6b5,구경하고 있는 사람들이 너무 많아서 무슨일인지 알수가 없었어.,neutral,neutral,fear,sadness,neutral,disgust,neutral,0
288,5f647bf5111dfd48d40fc951,오늘 짭새가 몰려있어서 구경 다녀왔어.,neutral,neutral,fear,happiness,happiness,happiness,happy,1
289,5fbc9dbf576e9378b67acf06,응. 완전 죽을 것 같았는데 그래도 이 악물고 뛰었어.,happiness,neutral,neutral,neutral,happiness,happiness,neutral,0
290,5f5f042d54b23616212849af,해피랑 산책하다가 목줄이 끊겨버렸어. 그래서 붙잡느라고 혼이 났어.,surprise,surprise,surprise,sadness,surprise,surprise,surprise,6
291,5f781535d338b948c4e68c35,어쩌겠어. 내가 실수한 거니까 깨끗이 치워야겠지.,disgust,sadness,angry,sadness,disgust,sadness,sad,2
292,5f6d8cdc9e04b149046cbd1b,일 년 만에 휴간데 엉망이 돼버렸어.,angry,sadness,angry,sadness,sadness,sadness,sad,2
293,5f6366e8b878131628349ecb,알았어. 사용 설명서 보고 꼼꼼히 챙겨볼게.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
294,5fbdd7a944697678c497be55,아니. 이번에는 나 혼자서 참가했어.,happiness,sadness,neutral,neutral,neutral,sadness,neutral,0
295,5f8ba7d5d338b948c4e69edf,보지도 못하게 해서 바로 나와버렸어.,neutral,disgust,fear,angry,disgust,sadness,disgust,4
296,5fbe2bb0576e9378b67ad46d,맞아. 경찰이야.,neutral,happiness,angry,neutral,neutral,neutral,neutral,0
297,5f673baa9e04b149046cb728,그거 좋겠다. 걔네들은 나 그냥 연락이 안 돼서 나 잠수 탄 줄 알아 진짜!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
298,5fb872084c55eb78bd7cdc08,엘리베이터가 갑자기 멈췄어.,fear,neutral,sadness,neutral,surprise,neutral,neutral,0
299,5fbb3993cb503578af9ee34a,좋은 생각이야. 추천해주고 싶은 운동 있으면 알려줘.,sadness,neutral,neutral,neutral,neutral,neutral,neutral,0
300,5fb8c48acb503578af9edcbb,근데 상사니깐 말도 못 하고 그냥 다녀야지 뭐 짜증 난다.	,angry,sadness,angry,angry,angry,angry,angry,3
301,5fba14aacb503578af9ee028,나 드디어 프로젝트 끝났어.,happiness,happiness,sadness,happiness,neutral,happiness,happy,1
302,5fbc6c6a576e9378b67acda4,곰팡이 때문에 스트레스 받아!,angry,neutral,surprise,neutral,neutral,sadness,neutral,0
303,5fbcd25b4c55eb78bd7cea73,"와, 짜장면에서 벌레 나왔어!",disgust,surprise,disgust,disgust,surprise,disgust,disgust,4
304,5f8f9f3cf8fac448cc0a7c91,아무래도 밖에 비가 많이 와서 못 나갈 것 같애.,fear,fear,fear,sadness,fear,fear,fear,5
