season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
trn,e03,c01,u009,Joey Tribbiani,neutral,"[['Since', 'always', '.'], ['It', ""'s"", 'like', 'dating', 'language', '.'], [""Y'know"", ',', 'like', ""'"", 'It', ""'s"", 'not', 'you', ""'"", 'means', ""'"", 'It', 'is', 'you', ""'"", '.']]","Since always. It's like dating language. Y'know, like 'It's not you' means 'It is you'."
trn,e03,c01,u010,Chandler Bing,neutral,"[['Or', ""'"", 'You', ""'re"", 'such', 'a', 'nice', 'guy', ""'"", 'means', ""'"", 'I', ""'m"", 'gon', 'na', 'be', 'dating', 'leather', '-', 'wearing', 'alcoholics', 'and', 'complaining', 'about', 'them', 'to', 'you', ""'"", '.']]",Or 'You're such a nice guy' means 'I'm gonna be dating leather-wearing alcoholics and complaining about them to you'.
trn,e03,c01,u011,Phoebe Buffay,angry,"[['Or', ',', 'or', ',', ""y'know"", ',', 'um', ',', ""'"", 'I', 'think', 'we', 'should', 'see', 'other', 'people', ""'"", 'means', ""'"", 'Ha', ',', 'ha', ',', 'I', 'already', 'am', ""'"", '.']]","Or, or, y'know, um, 'I think we should see other people' means 'Ha, ha, I already am'."
trn,e03,c01,u012,Rachel Green,neutral,"[['And', 'everybody', 'knows', 'this', '?']]",And everybody knows this?
trn,e03,c01,u013,Joey Tribbiani,neutral,"[['Yeah', '.'], ['Cushions', 'the', 'blow', '.']]",Yeah. Cushions the blow.
trn,e03,c01,u014,Chandler Bing,neutral,"[['Yeah', ',', 'it', ""'s"", 'like', 'when', 'you', ""'re"", 'a', 'kid', ',', 'and', 'your', 'parents', 'put', 'your', 'dog', 'to', 'sleep', ',', 'and', 'they', 'tell', 'you', 'it', 'went', 'off', 'to', 'live', 'on', 'some', 'farm', '.']]","Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm."
trn,e03,c01,u015,Ross Geller,neutral,"[['That', ""'s"", 'funny', ',', 'that', ',', 'no', ',', 'because', ',', 'uh', ',', 'our', 'parents', 'actually', 'did', ',', 'uh', ',', 'send', 'our', 'dog', 'off', 'to', 'live', 'on', 'a', 'farm', '.']]","That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm."
trn,e03,c01,u016,Monica Geller,neutral,"[['Uh', ',', 'Ross', '.']]","Uh, Ross."
trn,e03,c01,u017,Ross Geller,scared,"[['What', '?'], ['Wh', '-', 'hello', '?'], ['The', 'Millners', ""'"", 'farm', 'in', 'Connecticut', '?'], ['The', 'Millners', ',', 'they', 'had', 'this', 'unbelievable', 'farm', ',', 'they', 'had', 'horses', ',', 'and', ',', 'and', 'rabbits', 'that', 'he', 'could', 'chase', 'and', 'it', 'was', '-', 'it', 'w', '-', '.....'], ['Oh', 'my', 'God', ',', 'Chi', 'Chi', '!']]","What? Wh- hello? The Millners' farm in Connecticut? The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- .....Oh my God, Chi Chi!"
trn,e03,c02,u001,Chandler Bing,neutral,"[['""', 'So', 'how', 'does', 'it', 'feel', 'knowing', 'you', ""'re"", 'about', 'to', 'die', '?', '""']]","""So how does it feel knowing you're about to die?"""
trn,e03,c02,u002,Joey Tribbiani,peaceful,"[['""', 'Warden', ',', 'in', 'five', 'minutes', 'my', 'pain', 'will', 'be', 'over', '.'], ['But', 'you', ""'ll"", 'have', 'to', 'live', 'with', 'the', 'knowledge', 'that', 'you', 'sent', 'an', 'honest', 'man', 'to', 'die', '.', '""']]","""Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die."""
trn,e03,c02,u003,Chandler Bing,joy,"[['Hey', ',', 'that', 'was', 'really', 'good', '!']]","Hey, that was really good!"
trn,e03,c02,u004,Joey Tribbiani,powerful,"[['Thanks', '!'], ['Let', ""'s"", 'keep', 'going', '.']]",Thanks! Let's keep going.
trn,e03,c02,u005,Chandler Bing,neutral,"[['Okay', '.'], ['""', 'So', '.'], ['Whaddya', 'want', 'from', 'me', ',', 'Damone', ',', 'huh', '?', '""']]","Okay. ""So. Whaddya want from me, Damone, huh?"""
trn,e03,c02,u006,Joey Tribbiani,neutral,"[['""', 'I', 'just', 'wan', 'na', 'go', 'back', 'to', 'my', 'cell', '.'], [""'"", 'Cause', 'in', 'my', 'cell', ',', 'I', 'can', 'smoke', '.', '""']]","""I just wanna go back to my cell. 'Cause in my cell, I can smoke."""
trn,e03,c02,u007,Chandler Bing,neutral,"[['""', 'Smoke', 'away', '.', '""']]","""Smoke away."""
trn,e03,c02,u009,Chandler Bing,neutral,"[['I', 'think', 'this', 'is', 'probably', 'why', 'Damone', 'smokes', 'in', 'his', 'cell', 'alone', '.']]",I think this is probably why Damone smokes in his cell alone.
trn,e03,c02,u010,Joey Tribbiani,scared,"[['What', '?']]",What?
trn,e03,c02,u011,Chandler Bing,powerful,"[['Relax', 'your', 'hand', '!']]",Relax your hand!
trn,e03,c02,u013,Chandler Bing,powerful,"[['Not', 'so', 'much', '!']]",Not so much!
trn,e03,c02,u014,Joey Tribbiani,scared,"[['Whoah', '!']]",Whoah!
trn,e03,c02,u015,Chandler Bing,powerful,"[['Hey', '!']]",Hey!
trn,e03,c02,u016,Joey Tribbiani,powerful,"[['Hey', '!']]",Hey!
trn,e03,c02,u017,Chandler Bing,neutral,"[['Alright', ',', 'now', 'try', 'taking', 'a', 'puff', '.']]","Alright, now try taking a puff."
trn,e03,c02,u019,Chandler Bing,neutral,"[['Alright', '..'], ['okay', '.'], ['No', '.'], ['Give', 'it', 'to', 'me', '.']]",Alright.. okay. No. Give it to me.
trn,e03,c02,u020,Joey Tribbiani,neutral,"[['No', 'no', 'no', ',', 'I', 'am', 'not', 'giving', 'you', 'a', 'cigarette', '.']]","No no no, I am not giving you a cigarette."
trn,e03,c02,u021,Chandler Bing,powerful,"[['It', ""'s"", 'fine', ',', 'it', ""'s"", 'fine', '.'], ['Look', ',', 'do', 'you', 'wan', 'na', 'get', 'this', 'part', ',', 'or', 'not', '?'], ['Here', '.']]","It's fine, it's fine. Look, do you wanna get this part, or not? Here."
trn,e03,c02,u023,Chandler Bing,powerful,"[['Do', ""n't"", 'think', 'of', 'it', 'as', 'a', 'cigarette', '.'], ['Think', 'of', 'it', 'as', 'the', 'thing', 'that', ""'s"", 'been', 'missing', 'from', 'your', 'hand', '.'], ['When', 'you', ""'re"", 'holding', 'it', ',', 'you', 'feel', 'right', '.'], ['You', 'feel', 'complete', '.']]","Don't think of it as a cigarette. Think of it as the thing that's been missing from your hand. When you're holding it, you feel right. You feel complete."
trn,e03,c02,u024,Joey Tribbiani,neutral,"[[""Y'miss"", 'it', '?']]",Y'miss it?
trn,e03,c02,u025,Chandler Bing,scared,"[['Nah', ',', 'not', 'so', 'much', '.'], ['Alright', ',', 'now', 'we', 'smoke', '.'], ['Oh', '..'], ['my', '..'], ['God', '.']]","Nah, not so much. Alright, now we smoke. Oh.. my.. God."
trn,e03,c06,u001,Monica Geller,neutral,"[['Hi', '..'], ['how', 'was', 'the', 'game', '?']]",Hi.. how was the game?
trn,e03,c06,u002,Ross Geller,neutral,"[['Well', '..']]",Well..
trn,e03,c06,u003,#ALL#,joy,"[['WE', 'WON', '!!'], ['Thank', 'you', '!'], ['Yes', '!']]",WE WON!! Thank you! Yes!
trn,e03,c06,u004,Monica Geller,joy,"[['Fantastic', '!'], ['I', 'have', 'one', 'question', ':', 'How', 'is', 'that', 'possible', '?']]",Fantastic! I have one question: How is that possible?
trn,e03,c06,u005,Joey Tribbiani,neutral,"[['Alan', '.']]",Alan.
trn,e03,c06,u006,Ross Geller,joy,"[['He', 'was', 'unbelievable', '.'], ['He', 'was', 'like', 'that', '-', 'that', '-', 'that', 'Bugs', 'Bunny', 'cartoon', 'where', 'Bugs', 'is', 'playing', 'all', 'the', 'positions', ',', 'right', ',', 'but', 'instead', 'of', 'Bugs', 'it', 'was', 'first', 'base', '-', 'Alan', ',', 'second', 'base', '-', 'Alan', ',', 'third', 'base', '-', '...']]","He was unbelievable. He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-..."
trn,e03,c06,u007,Rachel Green,sad,"[['I', 'mean', ',', 'it', '-', 'it', 'was', 'like', ',', 'it', 'was', 'like', 'he', 'made', 'us', 'into', 'a', 'team', '.']]","I mean, it-it was like, it was like he made us into a team."
trn,e03,c06,u008,Chandler Bing,joy,"[['Yep', ',', 'we', 'sure', 'showed', 'those', 'Hassidic', 'jewellers', 'a', 'thing', 'or', 'two', 'about', 'softball', '..']]","Yep, we sure showed those Hassidic jewellers a thing or two about softball.."
trn,e03,c06,u009,Monica Geller,scared,"[['Can', 'I', 'ask', 'you', 'guys', 'a', 'question', '?'], [""D'you"", 'ever', 'think', 'that', 'Alan', 'is', 'maybe', '..'], ['sometimes', '..']]",Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..
trn,e03,c06,u010,Ross Geller,neutral,"[['What', '?']]",What?
trn,e03,c06,u011,Monica Geller,neutral,"[['..'], ['I', 'du', 'n', 'no', ',', 'a', 'little', 'too', 'Alan', '?']]","..I dunno, a little too Alan?"
trn,e03,c06,u012,Rachel Green,angry,"[['Well', ',', 'no', '.'], ['That', ""'s"", 'impossible', '.'], ['You', 'can', 'never', 'be', 'too', 'Alan', '.']]","Well, no. That's impossible. You can never be too Alan."
trn,e03,c06,u013,Ross Geller,joy,"[['Yeah', ',', 'it', ""'s"", 'his', ',', 'uh', ',', 'innate', 'Alan', '-', 'ness', 'that', '-', 'that', '-', 'that', 'we', 'adore', '.']]","Yeah, it's his, uh, innate Alan-ness that-that-that we adore."
trn,e03,c06,u014,Chandler Bing,joy,"[['I', 'personally', 'could', 'have', 'a', 'gallon', 'of', 'Alan', '.']]",I personally could have a gallon of Alan.
trn,e03,c07,u001,Phoebe Buffay,neutral,"[['Hey', ',', 'Lizzie', '.']]","Hey, Lizzie."
trn,e03,c07,u002,Lizzy,neutral,"[['Hey', ',', 'Weird', 'Girl', '.']]","Hey, Weird Girl."
trn,e03,c07,u003,Phoebe Buffay,neutral,"[['I', 'brought', 'you', 'alphabet', 'soup', '.']]",I brought you alphabet soup.
trn,e03,c07,u004,Lizzy,neutral,"[['Did', 'you', 'pick', 'out', 'the', 'vowels', '?']]",Did you pick out the vowels?
trn,e03,c07,u005,Phoebe Buffay,neutral,"[['Yes', '.'], ['But', 'I', 'left', 'in', 'the', 'Ys.', ""'"", 'Cause', ',', ""y'know"", ',', '""', 'sometimes', 'y', '""', '.'], ['Uh', ',', 'I', 'also', 'have', 'something', 'else', 'for', 'you', '.']]","Yes. But I left in the Ys. 'Cause, y'know, ""sometimes y"". Uh, I also have something else for you."
trn,e03,c07,u006,Lizzy,neutral,"[['Saltines', '?']]",Saltines?
trn,e03,c07,u007,Phoebe Buffay,neutral,"[['No', ',', 'but', 'would', 'you', 'like', 'a', 'thousand', 'dollars', 'and', 'a', 'football', 'phone', '?']]","No, but would you like a thousand dollars and a football phone?"
trn,e03,c07,u008,Lizzy,joy,"[['What', '?'], ['Oh', 'my', 'God', ',', 'there', ""'s"", 'really', 'money', 'in', 'here', '.']]","What? Oh my God, there's really money in here."
trn,e03,c07,u009,Phoebe Buffay,neutral,"[['I', 'know', '.']]",I know.
trn,e03,c07,u010,Lizzy,neutral,"[['Weird', 'Girl', ',', 'what', 'are', 'you', 'doing', '?']]","Weird Girl, what are you doing?"
trn,e03,c07,u011,Phoebe Buffay,neutral,"[['No', ',', 'I', 'want', 'you', 'to', 'have', 'it', '.'], ['I', 'do', ""n't"", 'want', 'it', '.']]","No, I want you to have it. I don't want it."
trn,e03,c07,u012,Lizzy,neutral,"[['No', ',', 'no', ',', 'I', 'ha', '-', 'I', 'have', 'to', 'give', 'you', 'something', '.']]","No, no, I ha-I have to give you something."
trn,e03,c07,u013,Phoebe Buffay,neutral,"[['Oh', ',', 'that', ""'s"", 'fine', ',', 'no', '.']]","Oh, that's fine, no."
trn,e03,c07,u014,Lizzy,joy,"[['Would', 'you', 'like', 'my', 'tin', '-', 'foil', 'hat', '?']]",Would you like my tin-foil hat?
trn,e03,c07,u015,Phoebe Buffay,neutral,"[['No', '.'], [""'"", 'Cause', 'you', 'need', 'that', '.'], ['No', ',', 'it', ""'s"", 'okay', ',', 'thanks', '.']]","No. 'Cause you need that. No, it's okay, thanks."
trn,e03,c07,u016,Lizzy,neutral,"[['Please', ',', 'let', 'me', 'do', 'something', '.']]","Please, let me do something."
trn,e03,c07,u017,Phoebe Buffay,neutral,"[['Okay', ',', 'alright', ',', 'you', 'buy', 'me', 'a', 'soda', ',', 'and', 'then', 'we', ""'re"", 'even', '.'], ['Okay', '?']]","Okay, alright, you buy me a soda, and then we're even. Okay?"
trn,e03,c07,u018,Lizzy,neutral,"[['Okay', '.']]",Okay.
trn,e03,c07,u019,Phoebe Buffay,neutral,"[['Okay', '.']]",Okay.
trn,e03,c09,u001,Ross Geller,neutral,"[['A', 'thumb', '?!']]",A thumb?!
trn,e03,c09,u003,#ALL#,scared,"[['Eww', '!']]",Eww!
trn,e03,c09,u004,Phoebe Buffay,angry,"[['I', 'know', '!'], ['I', 'know', ',', 'I', 'opened', 'it', 'up', 'and', 'there', 'it', 'was', ',', 'just', 'floating', 'in', 'there', ',', 'like', 'this', 'tiny', 'little', 'hitch', '-', 'hiker', '!']]","I know! I know, I opened it up and there it was, just floating in there, like this tiny little hitch-hiker!"
trn,e03,c09,u005,Chandler Bing,neutral,"[['Well', ',', 'maybe', 'it', ""'s"", 'a', 'contest', ',', ""y'know"", '?'], ['Like', ',', 'collect', 'all', 'five', '?']]","Well, maybe it's a contest, y'know? Like, collect all five?"
trn,e03,c09,u006,Phoebe Buffay,neutral,"[['Does', ',', 'um', ',', 'anyone', 'wan', 'na', 'see', '?']]","Does, um, anyone wanna see?"
trn,e03,c09,u007,#ALL#,scared,"[['Nooo', '!']]",Nooo!
trn,e03,c09,u009,#ALL#,scared,"[['Oh', ',', 'hey', ',', 'do', ""n't"", 'do', 'that', '!'], ['Cut', 'it', 'out', '!']]","Oh, hey, don't do that! Cut it out!"
trn,e03,c09,u010,Rachel Green,scared,"[['It', ""'s"", 'worse', 'than', 'the', 'thumb', '!']]",It's worse than the thumb!
trn,e03,c09,u011,Chandler Bing,neutral,"[['Hey', ',', 'this', 'is', 'so', 'unfair', '!']]","Hey, this is so unfair!"
trn,e03,c09,u012,Monica Geller,neutral,"[['Oh', ',', 'why', 'is', 'it', 'unfair', '?']]","Oh, why is it unfair?"
trn,e03,c09,u013,Chandler Bing,scared,"[['So', 'I', 'have', 'a', 'flaw', '!'], ['Big', 'deal', '!'], ['Like', 'Joey', ""'s"", 'constant', 'knuckle', '-', 'cracking', 'is', ""n't"", 'annoying', '?'], ['And', 'Ross', ',', 'with', 'his', 'over-pronouncing', 'every', 'single', 'word', '?'], ['And', 'Monica', ',', 'with', 'that', 'snort', 'when', 'she', 'laughs', '?'], ['I', 'mean', ',', 'what', 'the', 'hell', 'is', 'that', 'thing', '?'], ['...'], ['I', 'accept', 'all', 'those', 'flaws', ',', 'why', 'ca', ""n't"", 'you', 'accept', 'me', 'for', 'this', '?']]","So I have a flaw! Big deal! Like Joey's constant knuckle-cracking isn't annoying? And Ross, with his over-pronouncing every single word? And Monica, with that snort when she laughs? I mean, what the hell is that thing? ...I accept all those flaws, why can't you accept me for this?"
trn,e03,c09,u015,Joey Tribbiani,sad,"[['...'], ['Does', 'the', 'knuckle', '-', 'cracking', 'bother', 'everybody', '?']]",...Does the knuckle-cracking bother everybody?
trn,e03,c09,u016,Rachel Green,neutral,"[['Well', ',', 'I', '-', 'I', 'could', 'live', 'without', 'it', '.']]","Well, I-I could live without it."
trn,e03,c09,u017,Joey Tribbiani,neutral,"[['Well', ',', 'is', 'it', ',', 'like', ',', 'a', 'little', 'annoying', ',', 'or', 'is', 'it', 'like', 'when', 'Phoebe', 'chews', 'her', 'hair', '?']]","Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?"
trn,e03,c09,u019,Ross Geller,joy,"[['Oh', ',', 'now', ',', 'do', ""n't"", 'listen', 'to', 'him', ',', 'Pheebs', ',', 'I', 'think', 'it', ""'s"", 'endearing', '.']]","Oh, now, don't listen to him, Pheebs, I think it's endearing."
trn,e03,c09,u020,Joey Tribbiani,joy,"[['Oh', ',', '""', 'you', 'do', ',', 'do', 'you', '""', '?']]","Oh, ""you do, do you""?"
trn,e03,c09,u022,Ross Geller,neutral,"[['You', 'know', ',', 'there', ""'s"", 'nothing', 'wrong', 'with', 'speaking', 'correctly', '.']]","You know, there's nothing wrong with speaking correctly."
trn,e03,c09,u023,Rachel Green,neutral,"[['""', 'Indeed', 'there', 'is', ""n't"", '""', '...'], ['I', 'should', 'really', 'get', 'back', 'to', 'work', '.']]","""Indeed there isn't""... I should really get back to work."
trn,e03,c09,u024,Phoebe Buffay,neutral,"[['Yeah', ',', ""'cause"", 'otherwise', 'someone', 'might', 'get', 'what', 'they', 'actually', 'ordered', '.']]","Yeah, 'cause otherwise someone might get what they actually ordered."
trn,e03,c09,u025,Rachel Green,angry,"[['Ohh', '-', 'ho', '-', 'hooohhh', '.'], ['The', 'hair', 'comes', 'out', ',', 'and', 'the', 'gloves', 'come', 'on', '.']]","Ohh-ho-hooohhh. The hair comes out, and the gloves come on."
trn,e03,c10,u001,Monica Geller,neutral,"[['Did', 'you', 'ever', 'go', 'out', 'with', 'a', 'guy', 'your', 'friends', 'all', 'really', 'like', '?']]",Did you ever go out with a guy your friends all really like?
trn,e03,c10,u002,Paula,neutral,"[['No', '.']]",No.
trn,e03,c10,u003,Monica Geller,peaceful,"[['Okay', '..'], ['Well', ',', 'I', ""'m"", 'going', 'out', 'with', 'a', 'guy', 'my', 'friends', 'all', 'really', 'like', '.']]","Okay.. Well, I'm going out with a guy my friends all really like."
trn,e03,c10,u004,Paula,joy,"[['Waitwait', '..'], ['we', 'talking', 'about', 'the', 'coyotes', 'here', '?'], ['All', 'right', ',', 'a', 'cow', 'got', 'through', '!']]","Waitwait.. we talking about the coyotes here? All right, a cow got through!"
trn,e03,c10,u005,Monica Geller,scared,"[['Can', 'you', 'believe', 'it', '?'], ['...'], [""Y'know"", 'what', '?'], ['I', 'just', 'do', ""n't"", 'feel', 'the', 'thing', '.'], ['I', 'mean', ',', 'they', 'feel', 'the', 'thing', ',', 'I', 'do', ""n't"", 'feel', 'the', 'thing', '.']]","Can you believe it? ...Y'know what? I just don't feel the thing. I mean, they feel the thing, I don't feel the thing."
trn,e03,c10,u006,Paula,powerful,"[['Honey', '..'], ['you', 'should', 'always', 'feel', 'the', 'thing', '.'], ['Listen', ',', 'if', 'that', ""'s"", 'how', 'you', 'feel', 'about', 'the', 'guy', ',', 'Monica', ',', 'dump', 'him', '!']]","Honey.. you should always feel the thing. Listen, if that's how you feel about the guy, Monica, dump him!"
trn,e03,c10,u007,Monica Geller,sad,"[['I', 'know', '..'], ['it', ""'s"", 'gon', 'na', 'be', 'really', 'hard', '.']]",I know.. it's gonna be really hard.
trn,e03,c10,u008,Paula,powerful,"[['Well', ',', 'he', ""'s"", 'a', 'big', 'boy', ',', 'he', ""'ll"", 'get', 'over', 'it', '.']]","Well, he's a big boy, he'll get over it."
trn,e03,c10,u009,Monica Geller,sad,"[['No', ',', 'he', ""'ll"", 'be', 'fine', '.'], ['It', ""'s"", 'the', 'other', 'five', 'I', ""'m"", 'worried', 'about', '.']]","No, he'll be fine. It's the other five I'm worried about."
trn,e03,c11,u001,Joey Tribbiani,neutral,"[['Do', 'you', 'have', 'any', 'respect', 'for', 'your', 'body', '?']]",Do you have any respect for your body?
trn,e03,c11,u002,Ross Geller,angry,"[['Do', ""n't"", 'you', 'realise', 'what', 'you', ""'re"", '-', 'you', ""'re"", 'doing', 'to', 'yourself', '?']]",Don't you realise what you're-you're doing to yourself?
trn,e03,c11,u003,Chandler Bing,angry,"[['Hey', ',', ""y'know"", ',', 'I', 'have', 'had', 'it', 'with', 'you', 'guys', 'and', 'your', 'cancer', 'and', 'your', 'emphysema', 'and', 'your', 'heart', 'disease', '.'], ['The', 'bottom', 'line', 'is', ',', 'smoking', 'is', 'cool', ',', 'and', 'you', 'know', 'it', '.']]","Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it."
trn,e03,c11,u004,Rachel Green,neutral,"[['Chandler', '?'], ['It', ""'s"", 'Alan', ',', 'he', 'wants', 'to', 'speak', 'to', 'you', '.']]","Chandler? It's Alan, he wants to speak to you."
trn,e03,c11,u005,Chandler Bing,joy,"[['Really', '?'], ['He', 'does', '?'], ['Hey', ',', 'buddy', ',', 'what', ""'s"", 'up', '!'], ['Oh', ',', 'she', 'told', 'you', 'about', 'that', ',', 'huh', '.'], ['Well', ',', 'yeah', ',', 'I', 'have', 'one', 'now', 'and', 'then', '.'], ['Well', ',', 'yeah', ',', 'now', '.'], ['Well', ',', 'it', ""'s"", 'not', 'that', 'big', '-', '..'], ['well', ',', 'that', ""'s"", 'true', ',', '..'], ['Gee', ',', ""y'know"", ',', 'no', '-', 'one', '-', 'no', '-', 'one', ""'s"", 'ever', 'put', 'it', 'like', 'that', 'before', '.'], ['Well', ',', 'okay', ',', 'thanks', '!']]","Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
trn,e03,c11,u006,Rachel Green,peaceful,"[['God', ',', 'he', ""'s"", 'good', '.']]","God, he's good."
trn,e03,c11,u007,Ross Geller,sad,"[['If', 'only', 'he', 'were', 'a', 'woman', '.']]",If only he were a woman.
trn,e03,c11,u008,Rachel Green,neutral,"[['Yeah', '.']]",Yeah.
trn,e03,c13,u001,Alan,joy,"[['Wow', '.']]",Wow.
trn,e03,c13,u002,Monica Geller,sad,"[['I', ""'m"", ',', 'I', ""'m"", 'really', 'sorry', '.']]","I'm, I'm really sorry."
trn,e03,c13,u003,Alan,peaceful,"[['Yeah', ',', 'I', ""'m"", 'sorry', 'too', '.'], ['But', ',', 'I', 'got', 'ta', 'tell', 'you', ',', 'I', 'am', 'a', 'little', 'relieved', '.']]","Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved."
